airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,Command_fault,Command
75.566345,4062.707275,4063.900879,-1.578616,-0.07152,-1.578616,-0.07152,4070.000244,4070,4295.104492,88.137566,-744.958191,157.513397,236.537201,0.01185,-0.013207,-738.108337,9.34E-04,-0.031612,0.018339,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.586273,4060.185303,4061.378662,-1.575988,-0.080947,-1.575988,-0.080947,4060.000244,4060,4292.62207,88.018166,-744.623474,157.502808,236.489731,0.011205,-0.013652,-740.262146,0.001022,-0.031572,0.019526,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.612595,4056.298096,4057.491455,-1.57013,-0.095755,-1.57013,-0.095755,4060.000244,4060,4288.797363,87.839302,-743.842957,157.497192,236.413742,0.010605,-0.012576,-742.505554,0.001156,-0.03152,0.020055,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.628822,4053.981445,4055.175049,-1.565402,-0.101239,-1.565402,-0.101239,4060.000244,4060,4286.525391,87.73587,-743.227661,157.499084,236.36731,0.010593,-0.011117,-743.823608,0.001368,-0.031403,0.020336,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.655022,4050.084717,4051.278076,-1.556453,-0.099574,-1.556453,-0.099574,4050.000244,4050,4282.709473,87.566666,-741.95636,157.507172,236.287933,0.011221,-0.00797,-745.498047,0.001446,-0.031308,0.020242,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.671455,4046.187988,4047.381592,-1.545956,-0.083966,-1.545956,-0.083966,4050.000244,4050,4278.900391,87.403221,-740.435181,157.515289,236.208313,0.01233,-0.00501,-746.543579,0.001422,-0.031129,0.019837,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.68454,4043.662598,4044.855957,-1.538886,-0.068176,-1.538886,-0.068176,4050.000244,4050,4276.434082,87.300171,-739.34137,157.517639,236.157288,0.013154,-0.003676,-746.866455,0.0012,-0.030919,0.019431,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.707916,4039.977295,4041.170654,-1.529301,-0.042685,-1.529301,-0.042685,4040.000244,4040,4272.844238,87.153954,-737.689087,157.514648,236.0849,0.014231,-0.002923,-747.348511,9.74E-04,-0.030778,0.019314,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.718918,4037.455078,4038.648438,-1.522556,-0.026301,-1.522556,-0.026301,4040.000244,4040,4270.387207,87.056389,-736.545837,157.50824,236.037231,0.014687,-0.003179,-747.236328,6.10E-04,-0.030586,0.019463,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.734238,4033.674805,4034.868164,-1.512874,-0.008743,-1.512874,-0.008743,4040.000244,4040,4266.708984,86.91404,-734.831299,157.494125,235.969498,0.014901,-0.004359,-746.903931,3.76E-04,-0.030451,0.019784,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.740601,4031.053467,4032.246826,-1.505966,-0.002249,-1.505966,-0.002249,4030.000244,4030,4264.159668,86.817932,-733.652954,157.483154,235.925491,0.014762,-0.005377,-746.460938,1.25E-04,-0.030257,0.02049,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.754784,4027.391113,4028.584473,-1.496912,-0.001487,-1.496912,-0.001487,4030.000244,4030,4260.597168,86.687019,-732.023499,157.469818,235.868393,0.014282,-0.006473,-745.486206,3.20E-05,-0.030119,0.021038,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.764397,4024.776123,4025.969482,-1.490293,-0.004854,-1.490293,-0.004854,4030.000244,4030,4258.057617,86.596046,-730.887451,157.463379,235.830917,0.013949,-0.006752,-744.922852,2.10E-05,-0.029938,0.021705,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.775192,4021.123779,4022.317139,-1.481174,-0.011146,-1.481174,-0.011146,4020.000244,4020,4254.508789,86.472115,-729.314575,157.459961,235.783127,0.013601,-0.006246,-743.756409,6.90E-05,-0.029806,0.022027,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.782135,4018.625488,4019.818848,-1.474626,-0.014104,-1.474626,-0.014104,4020.000244,4020,4252.07959,86.389366,-728.242188,157.46106,235.753555,0.013578,-0.005369,-742.771729,1.59E-04,-0.029623,0.022198,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.792183,4014.773682,4015.967285,-1.464735,-0.013222,-1.464735,-0.013222,4020.000244,4020,4248.341309,86.265251,-726.594299,157.466202,235.713104,0.013877,-0.003538,-741.659363,2.01E-04,-0.029493,0.022143,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.78949,4012.284424,4013.478027,-1.457977,-0.00859,-1.457977,-0.00859,4010.000244,4010,4245.921387,86.186913,-725.524902,157.470154,235.690308,0.014261,-0.002316,-740.485168,1.89E-04,-0.029295,0.021886,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.802467,4008.546387,4009.73999,-1.448699,0.003399,-1.448699,0.003399,4010.000244,4010,4242.297852,86.072479,-723.933044,157.474319,235.661331,0.014972,-8.84E-04,-739.475403,1.23E-04,-0.02916,0.021688,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.79911,4006.064941,4007.258301,-1.442639,0.01342,-1.442639,0.01342,4010.000244,4010,4239.88623,85.998177,-722.90564,157.47493,235.645599,0.015419,-3.49E-04,-738.279236,-4.90E-05,-0.028974,0.02148,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.803421,4002.343994,4003.537598,-1.434567,0.027875,-1.434567,0.027875,4000.000244,4000,4236.275879,85.88961,-721.42926,157.472,235.627472,0.01592,-2.57E-04,-736.780457,-1.92E-04,-0.028853,0.021449,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.813255,3999.864746,4001.05835,-1.429376,0.035763,-1.429376,0.035763,4000.000244,4000,4233.872559,85.819099,-720.503906,157.467911,235.619019,0.016079,-5.75E-04,-736.01416,-3.98E-04,-0.028691,0.021596,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.808174,3996.158203,3997.351563,-1.422517,0.042571,-1.422517,0.042571,4000.000244,4000,4230.273438,85.716042,-719.201233,157.460312,235.611633,0.016061,-0.001327,-734.352417,-5.11E-04,-0.028588,0.0218,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.821381,3992.55835,3993.751953,-1.416211,0.043684,-1.416211,0.043684,3990.000244,3990,4226.780273,85.618866,-718.041443,157.453445,235.610153,0.015836,-0.001978,-732.992859,-6.08E-04,-0.02845,0.02218,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.820641,3990.19751,3991.390869,-1.412152,0.042152,-1.412152,0.042152,3990.000244,3990,4224.487793,85.556572,-717.323425,157.450226,235.611984,0.015679,-0.002194,-732.011658,-6.24E-04,-0.028324,0.022524,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.823944,3986.402832,3987.596191,-1.406204,0.038117,-1.406204,0.038117,3990.000244,3990,4220.804199,85.458893,-716.234985,157.448227,235.61911,0.01542,-0.002036,-730.662292,-6.02E-04,-0.028243,0.022684,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.821877,3983.843994,3985.037354,-1.402078,0.035763,-1.402078,0.035763,3990.000244,3990,4218.318848,85.3946,-715.537476,157.44899,235.626511,0.015375,-0.001601,-729.614685,-5.45E-04,-0.028124,0.022784,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.82579,3980.364502,3981.557861,-1.396947,0.034913,-1.396947,0.034913,3980.000244,3980,4214.941895,85.309311,-714.624329,157.451935,235.639481,0.015464,-7.33E-04,-728.568665,-5.11E-04,-0.028042,0.022746,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.827591,3977.914063,3979.107422,-1.393371,0.036374,-1.393371,0.036374,3980.000244,3980,4212.561035,85.250549,-714.012634,157.454575,235.650421,0.015631,-6.30E-05,-727.655823,-4.99E-04,-0.027939,0.022599,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.826996,3974.038818,3975.232422,-1.388158,0.041958,-1.388158,0.041958,3980.000244,3980,4208.794922,85.159866,-713.087463,157.458054,235.67038,0.016031,8.18E-04,-726.287354,-5.20E-04,-0.027867,0.022467,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.82692,3971.694336,3972.887695,-1.385119,0.046634,-1.385119,0.046634,3970.000244,3970,4206.518066,85.106346,-712.557434,157.459106,235.683838,0.016274,0.001146,-725.614136,-5.99E-04,-0.027763,0.022293,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.829971,3968.033447,3969.226807,-1.381132,0.054035,-1.381132,0.054035,3970.000244,3970,4202.95752,85.024574,-711.784912,157.458633,235.706635,0.016564,0.001266,-724.250183,-6.66E-04,-0.027702,0.02224,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.811829,3965.492676,3966.686035,-1.378547,0.058395,-1.378547,0.058395,3970.000244,3970,4200.486816,84.969185,-711.297607,157.45694,235.723511,0.016664,0.001108,-723.423218,-7.72E-04,-0.027623,0.022264,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.826904,3961.936768,3963.130127,-1.375455,0.062002,-1.375455,0.062002,3960.000244,3960,4197.030762,84.893509,-710.675354,157.453491,235.748184,0.016669,6.94E-04,-722.522705,-8.34E-04,-0.027571,0.022349,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.82682,3958.28418,3959.477539,-1.372548,0.062576,-1.372548,0.062576,3960.000244,3960,4193.478516,84.817871,-710.109497,157.449875,235.774338,0.016542,2.58E-04,-721.588074,-8.86E-04,-0.027509,0.022521,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.828629,3955.851563,3957.044922,-1.37076,0.061474,-1.37076,0.061474,3960.000244,3960,4191.112305,84.768654,-709.764526,157.44809,235.791916,0.016425,7.20E-05,-720.962646,-8.94E-04,-0.027451,0.022702,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.825699,3952.203857,3953.397217,-1.368463,0.058658,-1.368463,0.058658,3950.000244,3950,4187.564941,84.696587,-709.295898,157.447037,235.818024,0.016266,5.80E-05,-720.188416,-8.78E-04,-0.027415,0.022791,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.824051,3949.773682,3950.967285,-1.366916,0.056783,-1.366916,0.056783,3950.000244,3950,4185.200684,84.649673,-709.01123,157.447449,235.835022,0.016214,2.25E-04,-719.683716,-8.38E-04,-0.027369,0.022844,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.82412,3946.030518,3947.223877,-1.364692,0.055192,-1.364692,0.055192,3950.000244,3950,4181.558594,84.579094,-708.597961,157.449387,235.860184,0.016234,6.81E-04,-718.903748,-8.11E-04,-0.027338,0.022823,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.825241,3943.602051,3944.79541,-1.363275,0.055317,-1.363275,0.055317,3950.000244,3950,4179.196777,84.534401,-708.345581,157.45105,235.875671,0.016312,0.001029,-718.574646,-7.88E-04,-0.027294,0.022726,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.82341,3939.968262,3941.161865,-1.361434,0.057299,-1.361434,0.057299,3940.000244,3940,4175.65625,84.468925,-707.989258,157.453278,235.897415,0.016492,0.00148,-717.622437,-7.90E-04,-0.027266,0.022643,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.822868,3937.54126,3938.734619,-1.360299,0.059463,-1.360299,0.059463,3940.000244,3940,4173.296387,84.426292,-707.770203,157.454208,235.910828,0.016619,0.001672,-717.478882,-8.19E-04,-0.027229,0.022532,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.820854,3933.908936,3935.102295,-1.358889,0.063004,-1.358889,0.063004,3940.000244,3940,4169.758301,84.363831,-707.470337,157.454391,235.929199,0.016777,0.001742,-716.767517,-8.49E-04,-0.027206,0.022485,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.806694,3931.487061,3932.680664,-1.358049,0.065068,-1.358049,0.065068,3930.000244,3930,4167.400391,84.323143,-707.291626,157.453751,235.940231,0.016834,0.001656,-716.385986,-9.00E-04,-0.027178,0.022476,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.81794,3927.85498,3929.048584,-1.357058,0.066851,-1.357058,0.066851,3930.000244,3930,4163.864746,84.263527,-707.054016,157.452057,235.954834,0.016841,0.0014,-715.96582,-9.30E-04,-0.027161,0.022508,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.820076,3924.323242,3925.516846,-1.356237,0.066932,-1.356237,0.066932,3930.000244,3930,4160.428223,84.207138,-706.857605,157.450195,235.966705,0.016767,0.001124,-715.718079,-9.55E-04,-0.027141,0.022593,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.81897,3921.803711,3922.99707,-1.355726,0.066093,-1.355726,0.066093,3920.000244,3920,4157.974121,84.167786,-706.733826,157.449158,235.97374,0.016694,9.78E-04,-715.366394,-9.56E-04,-0.027125,0.022686,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.821472,3918.376465,3919.569824,-1.355144,0.064261,-1.355144,0.064261,3920.000244,3920,4154.637207,84.115471,-706.584778,157.448517,235.981308,0.016599,9.11E-04,-715.072571,-9.44E-04,-0.027115,0.022738,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.812057,3915.757813,3916.951416,-1.354703,0.062778,-1.354703,0.062778,3920.000244,3920,4152.085449,84.076378,-706.482483,157.4487,235.985519,0.016545,9.68E-04,-714.734863,-9.18E-04,-0.027103,0.02277,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.814781,3912.129883,3913.323486,-1.354126,0.061355,-1.354126,0.061355,3910.000244,3910,4148.553711,84.023521,-706.350281,157.449692,235.98912,0.016533,0.00117,-714.471619,-8.97E-04,-0.027094,0.022761,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.818245,3909.811279,3911.004639,-1.353757,0.061022,-1.353757,0.061022,3910.000244,3910,4146.297363,83.990501,-706.270386,157.450592,235.990097,0.016563,0.001336,-714.437866,-8.76E-04,-0.027083,0.022711,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.816376,3906.083984,3907.277588,-1.353232,0.061571,-1.353232,0.061571,3910.000244,3910,4142.668457,83.938591,-706.147522,157.451981,235.989609,0.016647,0.001582,-714.202698,-8.72E-04,-0.027075,0.022666,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.801353,3903.672119,3904.865479,-1.352922,0.06246,-1.352922,0.06246,3910.000244,3910,4140.314453,83.905685,-706.07251,157.452606,235.988007,0.016712,0.001689,-713.658508,-8.80E-04,-0.027065,0.022597,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.817947,3900.14624,3901.339844,-1.352572,0.064067,-1.352572,0.064067,3900.000244,3900,4136.882324,83.858772,-705.97113,157.452896,235.98407,0.016798,0.001735,-713.626709,-8.92E-04,-0.027058,0.022565,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.816551,3897.626465,3898.820068,-1.352373,0.065136,-1.352373,0.065136,3900.000244,3900,4134.431152,83.826012,-705.906189,157.452637,235.980179,0.016831,0.001689,-713.708923,-9.15E-04,-0.027051,0.022551,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.814835,3894.202393,3895.395752,-1.352188,0.066025,-1.352188,0.066025,3900.000244,3900,4131.098145,83.782433,-705.82782,157.451828,235.973618,0.016839,0.001551,-713.613159,-9.31E-04,-0.027047,0.022564,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.814255,3890.377441,3891.570801,-1.352052,0.066034,-1.352052,0.066034,3890.000244,3890,4127.373047,83.735039,-705.753967,157.450684,235.964798,0.016798,0.001363,-713.375366,-9.43E-04,-0.027044,0.022604,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.808083,3887.960693,3889.154053,-1.351987,0.065529,-1.351987,0.065529,3890.000244,3890,4125.020508,83.705795,-705.713196,157.450073,235.958527,0.016755,0.001266,-713.302002,-9.43E-04,-0.027041,0.022662,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.798904,3884.339844,3885.533203,-1.351906,0.064297,-1.351906,0.064297,3890.000244,3890,4121.492188,83.66291,-705.657898,157.44957,235.948273,0.016689,0.001194,-712.881165,-9.36E-04,-0.02704,0.022692,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.814377,3881.920166,3883.113525,-1.351843,0.06339,-1.351843,0.06339,3880.000244,3880,4119.140137,83.634956,-705.623291,157.449585,235.940979,0.016657,0.001204,-713.121155,-9.19E-04,-0.027038,0.022717,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.814102,3878.395752,3879.589355,-1.351731,0.062353,-1.351731,0.062353,3880.000244,3880,4115.709961,83.595078,-705.573303,157.450012,235.929825,0.016639,0.00129,-713.096863,-9.06E-04,-0.027037,0.022716,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.813499,3876.078857,3877.272217,-1.351642,0.061971,-1.351642,0.061971,3880.000244,3880,4113.456055,83.569435,-705.539673,157.45047,235.922272,0.016646,0.001373,-713.13385,-8.91E-04,-0.027035,0.022695,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.8069,3872.254639,3873.448242,-1.351491,0.061998,-1.351491,0.061998,3870.000244,3870,4109.73291,83.528023,-705.482178,157.451263,235.909607,0.01669,0.00151,-712.894897,-8.85E-04,-0.027033,0.022672,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.813179,3868.730225,3869.923828,-1.351357,0.062582,-1.351357,0.062582,3870.000244,3870,4106.303223,83.490898,-705.427795,157.451736,235.897949,0.016742,0.001591,-712.847656,-8.86E-04,-0.02703,0.022633,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.813103,3866.312988,3867.506348,-1.351278,0.06314,-1.351278,0.06314,3870.000244,3870,4103.952148,83.465996,-705.390747,157.451828,235.890091,0.016773,0.001606,-712.873718,-8.94E-04,-0.027027,0.022609,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
75.813148,3862.586426,3863.779785,-1.35119,0.063913,-1.35119,0.063913,3860.000244,3860,4100.327148,83.428459,-705.335083,157.451584,235.878357,0.016801,0.001562,-712.882751,-9.02E-04,-0.027026,0.022604,0,0.3, set /instrumentation/heading-indicator/serviceable true, decent_to_1000ft
