airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
Command: takeoff
92.101402,1226.379517,1227.572998,6.982297,-1.156231,6.982297,-1.156231,1230.000122,1230,1341.71936,83.589523,1035.157837,339.023712,336.384216,0.048159,0.067092,1063.095947,0.017169,0.138991,0.016484,0,1,2691.801025
92.120102,1231.664307,1232.857666,7.020187,-0.845105,7.020187,-0.845105,1230.000122,1230,1347.053833,83.663216,1040.998291,339.117584,337.241028,0.069568,0.076434,1058.823486,0.016518,0.139646,0.006413,0,1,2692.047852
92.125496,1235.087646,1236.281128,7.025967,-0.629787,7.025967,-0.629787,1230.000122,1230,1350.530151,83.710037,1044.577393,338.997009,337.835571,0.076371,0.053441,1056.451538,0.012073,0.140404,0.00172,0,1,2692.198486
92.151497,1240.230835,1241.424194,7.001739,-0.508682,7.001739,-0.508682,1240.000122,1240,1355.761475,83.779053,1047.145508,338.627655,338.758759,0.068083,-0.010017,1054.137329,0.008997,0.140519,0.007748,0,1,2692.427246
Command_Fault: set /instrumentation/heading-indicator/serviceable false
92.179497,1243.6604,1244.85376,6.976381,-0.597318,6.976381,-0.597318,1240.000122,1240,1359.251465,83.824425,1046.626953,338.351013,339.38208,0.050214,-0.05483,1053.002686,0.007267,0.140035,0.026216,0,1,2692.5896
92.221565,1248.804932,1249.998291,6.955124,-0.934682,6.955124,-0.934682,1250.000122,1250,1364.479126,83.891487,1044.528809,338.351013,340.313599,0.015271,-0.09281,1051.709717,0.008533,0.139528,0.040048,0,1,2692.850098
92.249916,1252.233887,1253.427368,6.958148,-1.191538,6.958148,-1.191538,1250.000122,1250,1367.959595,83.935326,1043.880493,338.351013,340.928253,-0.0014,-0.09069,1051.023682,0.013353,0.139102,0.040326,0,1,2693.029541
92.294403,1257.375366,1258.568848,6.980904,-1.41745,6.980904,-1.41745,1260.000122,1260,1373.180786,83.999695,1044.964111,338.351013,341.838806,-0.009776,-0.05632,1050.142456,0.017022,0.139163,0.04052,0,1,2693.306885
92.319855,1260.796753,1261.990234,7.005248,-1.422924,7.005248,-1.422924,1260.000122,1260,1376.667114,84.041664,1046.937378,338.351013,342.436554,-0.004893,-0.024148,1049.348511,0.020249,0.139618,0.0407,0,1,2693.492676
92.329544,1265.94519,1267.138672,7.046382,-1.213465,7.046382,-1.213465,1270.000122,1270,1381.913086,84.103035,1051.601318,338.351013,343.312103,0.012523,0.019266,1049.317139,0.020327,0.140105,0.040727,0,1,2693.754639
92.3302,1269.378906,1270.572388,7.071409,-0.981085,7.071409,-0.981085,1270.000122,1270,1385.424927,84.142853,1055.487549,338.351013,343.874298,0.026161,0.036971,1049.398682,0.017335,0.140928,0.040651,0,1,2693.911865
92.325806,1274.540649,1275.734131,7.086711,-0.626572,7.086711,-0.626572,1270.000122,1270,1390.717041,84.200989,1060.890869,338.351013,344.668945,0.043272,0.041446,1050.130615,0.014016,0.141428,0.040552,0,1,2694.123291
92.324181,1277.989624,1279.183105,7.087482,-0.434243,7.087482,-0.434243,1280.000122,1280,1394.257813,84.238792,1063.360718,338.351013,345.156311,0.049768,0.031944,1050.952637,0.008951,0.141734,0.040399,0,1,2694.25293
92.327248,1283.175293,1284.368774,7.079732,-0.292987,7.079732,-0.292987,1280.000122,1280,1399.580566,84.294319,1065.327759,338.351013,345.808899,0.051359,0.007021,1052.601929,0.006203,0.14175,0.040324,0,1,2694.440674
92.337219,1288.085083,1289.278564,7.069298,-0.307234,7.069298,-0.307234,1290.000122,1290,1404.612305,84.345665,1065.586182,338.351013,346.328125,0.04564,-0.016804,1054.437256,0.004186,0.141595,0.040279,0,1,2694.60791
92.348442,1291.843994,1293.037476,7.062588,-0.388754,7.062588,-0.388754,1290.000122,1290,1408.459717,84.3843,1065.269409,338.351013,346.658112,0.040151,-0.029514,1055.792969,0.004389,0.141386,0.040306,0,1,2694.731689
92.360771,1295.319458,1296.512817,7.059708,-0.486518,7.059708,-0.486518,1290.000122,1290,1412.01001,84.419487,1064.918091,338.351013,346.911041,0.035069,-0.035052,1057.126953,0.005554,0.141252,0.040358,0,1,2694.844971
92.379227,1300.536987,1301.730469,7.062648,-0.616324,7.062648,-0.616324,1300.000122,1300,1417.334106,84.471405,1064.868774,338.351013,347.200226,0.030394,-0.032622,1058.950439,0.00695,0.141194,0.040414,0,1,2695.014893
92.389946,1304.016479,1305.209839,7.068507,-0.671136,7.068507,-0.671136,1300.000122,1300,1420.884399,84.505386,1065.322144,338.351013,347.335358,0.029997,-0.026057,1059.968018,0.008805,0.141253,0.040483,0,1,2695.126465
92.401001,1309.240601,1310.434082,7.080351,-0.681345,7.080351,-0.681345,1310.000122,1310,1426.214233,84.555336,1066.673584,338.351013,347.456055,0.032944,-0.013726,1061.460449,0.009588,0.14137,0.040509,0,1,2695.288086
92.407356,1314.468994,1315.662476,7.092889,-0.625216,7.092889,-0.625216,1310.000122,1310,1431.552368,84.604004,1068.622925,338.351013,347.482758,0.038146,-0.004239,1062.818726,0.009733,0.141607,0.040511,0,1,2695.439209
